I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16
15.141268,1200.000000,-411.709991,15.196269,-0.021475,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,270699.000000,0.000000,0.000000,270635.000000,9450.000000
15.145936,1200.000000,-411.833984,15.183237,-0.010995,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,271421.000000,0.000000,0.000000,271357.000000,9475.000000
15.152053,1200.000000,-411.996338,15.173429,-0.007037,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,271891.000000,0.000000,0.000000,271827.000000,9491.000000
15.130930,1200.000000,-411.435486,15.163594,-0.003603,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,272590.000000,0.000000,0.000000,272526.000000,9516.000000
15.113561,1200.000000,-410.974182,15.152665,-0.002306,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,273052.000000,0.000000,0.000000,272988.000000,9533.000000
15.080688,1200.000000,-410.101074,15.127312,-0.001181,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,273767.000000,0.000000,0.000000,273703.000000,9558.000000
15.049948,1200.000000,-409.284454,15.114253,-0.000756,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,274239.000000,0.000000,0.000000,274175.000000,9573.000000
14.991661,1200.000000,-407.735748,15.087751,-0.000387,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,274951.000000,0.000000,0.000000,274887.000000,9598.000000
14.953823,1200.000000,-406.730164,15.067889,-0.000248,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,275415.000000,0.000000,0.000000,275351.000000,9614.000000
14.919338,1200.000000,-405.813507,15.047917,-0.160127,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,276106.000000,0.000000,0.000000,276042.000000,9638.000000
14.910141,1200.000000,-405.569031,15.039121,-0.102481,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,276574.000000,0.000000,0.000000,276510.000000,9655.000000
14.876180,1200.000000,-404.666138,15.013275,-0.052470,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,277276.000000,0.000000,0.000000,277212.000000,9680.000000
14.852978,1200.000000,-404.049194,14.983086,-0.033581,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,277752.000000,0.000000,0.000000,277688.000000,9696.000000
14.819873,1200.000000,-403.168854,14.932788,-0.217193,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,278456.000000,0.000000,0.000000,278392.000000,9721.000000
14.773705,1200.000000,-401.940857,14.907162,-0.139004,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,278923.000000,0.000000,0.000000,278859.000000,9738.000000
14.704942,1200.000000,-400.111420,14.857820,-0.487170,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,279630.000000,0.000000,0.000000,279566.000000,9763.000000
14.645097,1200.000000,-398.518738,14.822002,-0.871789,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,280108.000000,0.000000,0.000000,280044.000000,9779.000000
14.551978,1200.000000,-396.039734,14.761269,-0.806356,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,280823.000000,0.000000,0.000000,280759.000000,9804.000000
14.501614,1200.000000,-394.698486,14.721244,-0.916068,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,281292.000000,0.000000,0.000000,281228.000000,9821.000000
14.422175,1200.000000,-392.582367,14.653242,-0.469027,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,281988.000000,0.000000,0.000000,281924.000000,9845.000000
14.379428,1200.000000,-391.443329,14.601005,-1.020177,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,282451.000000,0.000000,0.000000,282387.000000,9861.000000
14.293980,1200.000000,-389.165833,14.528550,-0.978331,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,283154.000000,0.000000,0.000000,283090.000000,9886.000000
14.246080,1200.000000,-387.888733,14.474346,-1.346132,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,283623.000000,0.000000,0.000000,283559.000000,9902.000000
14.163919,1200.000000,-385.697571,14.386701,-0.689219,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,284336.000000,0.000000,0.000000,284272.000000,9927.000000
14.115962,1200.000000,-384.418243,14.329682,-0.841100,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,284809.000000,0.000000,0.000000,284745.000000,9944.000000
14.040970,1200.000000,-382.417145,14.236628,-1.406644,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,285504.000000,0.000000,0.000000,285440.000000,9969.000000
13.989260,1200.000000,-381.036896,14.172479,-1.300252,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,285985.000000,0.000000,0.000000,285921.000000,9985.000000
13.891094,1200.000000,-378.415894,14.072267,-1.641729,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,286696.000000,0.000000,0.000000,286632.000000,10010.000000
13.809688,1200.000000,-376.241455,14.010549,-1.770707,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,287164.000000,0.000000,0.000000,287100.000000,10027.000000
13.679498,1200.000000,-372.762512,13.910582,-1.882602,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,287866.000000,0.000000,0.000000,287802.000000,10051.000000
13.576559,1200.000000,-370.010345,13.832746,-2.284865,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,288332.000000,0.000000,0.000000,288268.000000,10067.000000
13.443636,1200.000000,-366.454773,13.727970,-1.985851,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,289030.000000,0.000000,0.000000,288966.000000,10091.000000
13.358527,1200.000000,-364.177155,13.652019,-2.150945,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,289491.000000,0.000000,0.000000,289427.000000,10107.000000
13.210382,1200.000000,-360.210693,13.537790,-2.205284,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,290210.000000,0.000000,0.000000,290146.000000,10132.000000
13.144318,1200.000000,-358.441071,13.459243,-2.131382,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,290680.000000,0.000000,0.000000,290616.000000,10149.000000
13.018075,1200.000000,-355.058228,13.340370,-2.395267,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,291398.000000,0.000000,0.000000,291334.000000,10174.000000
12.949280,1200.000000,-353.214020,13.262233,-2.252971,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,291874.000000,0.000000,0.000000,291810.000000,10190.000000
12.821552,1200.000000,-349.788696,13.144945,-2.329521,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,292563.000000,0.000000,0.000000,292499.000000,10215.000000
12.739553,1200.000000,-347.588745,13.060060,-2.170893,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,293032.000000,0.000000,0.000000,292968.000000,10232.000000
12.604806,1200.000000,-343.972137,12.931270,-2.415497,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,293728.000000,0.000000,0.000000,293664.000000,10257.000000
12.472838,1200.000000,-340.428223,12.844717,-2.625918,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,294192.000000,0.000000,0.000000,294128.000000,10273.000000
12.321224,1200.000000,-336.354523,12.707622,-2.680470,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,294892.000000,0.000000,0.000000,294828.000000,10297.000000
12.238287,1200.000000,-334.125092,12.616534,-2.595501,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,295359.000000,0.000000,0.000000,295295.000000,10313.000000
12.095734,1200.000000,-330.291504,12.464904,-2.864896,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,296058.000000,0.000000,0.000000,295994.000000,10338.000000
11.998905,1200.000000,-327.686371,12.367014,-2.753534,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,296538.000000,0.000000,0.000000,296474.000000,10355.000000
11.788923,1200.000000,-322.033752,12.217351,-2.713809,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,297264.000000,0.000000,0.000000,297200.000000,10380.000000
11.704739,1200.000000,-319.766296,12.109379,-2.816838,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,297746.000000,0.000000,0.000000,297681.000000,10396.000000
11.547825,1200.000000,-315.538116,11.950809,-2.906221,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,298445.000000,0.000000,0.000000,298380.000000,10421.000000
11.429339,1200.000000,-312.343842,11.837046,-2.939981,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,298905.000000,0.000000,0.000000,298840.000000,10438.000000
11.247954,1200.000000,-307.451294,11.659243,-2.969270,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,299608.000000,0.000000,0.000000,299541.000000,10463.000000
11.113805,1200.000000,-303.830841,11.547637,-2.780333,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,300076.000000,0.000000,0.000000,300009.000000,10479.000000
10.932022,1200.000000,-298.922180,11.358058,-3.175531,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,300774.000000,0.000000,0.000000,300707.000000,10504.000000
10.799552,1200.000000,-295.343231,11.225881,-3.152339,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,301241.000000,0.000000,0.000000,301174.000000,10520.000000
10.581528,1200.000000,-289.449402,11.029553,-3.565998,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,301935.000000,0.000000,0.000000,301867.000000,10544.000000
10.432523,1200.000000,-285.418945,10.897567,-3.362238,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,302411.000000,0.000000,0.000000,302343.000000,10561.000000
10.131825,1200.000000,-277.279541,10.692279,-3.673466,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,303135.000000,0.000000,0.000000,303067.000000,10586.000000
9.974863,1200.000000,-273.027771,10.568516,-3.271019,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,303606.000000,0.000000,0.000000,303538.000000,10602.000000
9.735286,1200.000000,-266.534180,10.383691,-3.338762,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,304327.000000,0.000000,0.000000,304259.000000,10627.000000
9.565860,1200.000000,-261.939178,10.260201,-3.216807,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,304801.000000,0.000000,0.000000,304724.000000,10644.000000
9.320757,1200.000000,-255.287689,10.075622,-3.111005,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,305493.000000,0.000000,0.000000,305416.000000,10669.000000
9.166858,1200.000000,-251.108841,9.952269,-3.271043,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,305961.000000,0.000000,0.000000,305884.000000,10685.000000
8.982043,1200.000000,-246.088150,9.767826,-2.778774,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,306672.000000,0.000000,0.000000,306590.000000,10710.000000
8.869093,1200.000000,-243.018494,9.656713,-2.698415,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,307138.000000,0.000000,0.000000,307056.000000,10727.000000
8.685225,1200.000000,-238.019440,9.507132,-2.485589,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,307839.000000,0.000000,0.000000,307752.000000,10751.000000
8.523065,1200.000000,-233.608582,9.412984,-2.470777,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,308316.000000,0.000000,0.000000,308222.000000,10767.000000
8.376465,1200.000000,-229.619354,9.267064,-2.529038,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,309018.000000,0.000000,0.000000,308924.000000,10792.000000
8.281368,1200.000000,-227.030792,9.172972,-2.538584,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,309494.000000,0.000000,0.000000,309400.000000,10807.000000
8.158334,1200.000000,-223.680878,9.040493,-2.083755,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,310203.000000,0.000000,0.000000,310109.000000,10830.000000
8.082910,1200.000000,-221.626740,8.960470,-2.053603,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,310684.000000,0.000000,0.000000,310590.000000,10847.000000
7.973392,1200.000000,-218.643356,8.843128,-1.699445,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,311388.000000,0.000000,0.000000,311294.000000,10872.000000
7.921525,1200.000000,-217.230194,8.769116,-1.807645,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,311853.000000,0.000000,0.000000,311759.000000,10888.000000
7.833512,1200.000000,-214.831802,8.663412,-1.181514,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,312550.000000,0.000000,0.000000,312456.000000,10913.000000
7.779260,1200.000000,-213.353134,8.590466,-1.476169,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,313025.000000,0.000000,0.000000,312930.000000,10929.000000
7.712962,1200.000000,-211.545914,8.502821,-1.315799,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,313734.000000,0.000000,0.000000,313637.000000,10952.000000
7.651850,1200.000000,-209.879761,8.444464,-1.562111,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,314212.000000,0.000000,0.000000,314115.000000,10969.000000
7.595960,1200.000000,-208.355820,8.362283,-0.927801,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,314905.000000,0.000000,0.000000,314808.000000,10993.000000
7.553878,1200.000000,-207.208252,8.311931,-1.313793,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,315367.000000,0.000000,0.000000,315270.000000,11009.000000
7.506377,1200.000000,-205.912735,8.224422,-1.488662,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,316073.000000,0.000000,0.000000,315976.000000,11034.000000
7.478847,1200.000000,-205.161804,8.163551,-1.272743,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,316540.000000,0.000000,0.000000,316443.000000,11051.000000
7.404520,1200.000000,-203.134277,8.082409,-1.427645,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,317256.000000,0.000000,0.000000,317159.000000,11076.000000
7.363030,1200.000000,-202.002365,8.030964,-1.273692,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,317722.000000,0.000000,0.000000,317625.000000,11092.000000
7.305471,1200.000000,-200.431854,7.955722,-1.500131,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,318419.000000,0.000000,0.000000,318322.000000,11117.000000
7.256824,1200.000000,-199.104309,7.902857,-0.960084,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,318892.000000,0.000000,0.000000,318795.000000,11134.000000
7.184711,1200.000000,-197.136215,7.809201,-0.971563,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,319615.000000,0.000000,0.000000,319518.000000,11158.000000
7.150823,1200.000000,-196.211227,7.753795,-1.181800,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,320090.000000,0.000000,0.000000,319987.000000,11175.000000
7.115665,1200.000000,-195.251526,7.660221,-1.541082,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,320791.000000,0.000000,0.000000,320688.000000,11199.000000
7.072444,1200.000000,-194.071594,7.603968,-1.146292,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,321258.000000,0.000000,0.000000,321155.000000,11215.000000
7.008999,1200.000000,-192.339371,7.505121,-1.306902,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,321952.000000,0.000000,0.000000,321849.000000,11240.000000
6.952414,1200.000000,-190.794220,7.436546,-0.836417,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,322425.000000,0.000000,0.000000,322322.000000,11257.000000
6.889307,1200.000000,-189.070786,7.324121,-1.404246,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,323123.000000,0.000000,0.000000,323020.000000,11282.000000
6.820277,1200.000000,-187.185318,7.256994,-1.618717,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,323598.000000,0.000000,0.000000,323495.000000,11298.000000
6.722911,1200.000000,-184.525436,7.134652,-2.164783,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,324294.000000,0.000000,0.000000,324191.000000,11323.000000
6.639183,1200.000000,-182.237686,7.046925,-2.465461,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,324760.000000,0.000000,0.000000,324657.000000,11340.000000
6.514672,1200.000000,-178.834915,6.903054,-2.526316,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,325479.000000,0.000000,0.000000,325376.000000,11364.000000
6.439983,1200.000000,-176.793289,6.806448,-2.536842,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,325957.000000,0.000000,0.000000,325853.000000,11381.000000
6.300160,1200.000000,-172.970474,6.653643,-2.762863,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,326656.000000,0.000000,0.000000,326552.000000,11406.000000
6.201261,1200.000000,-170.265900,6.546491,-2.648233,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,327125.000000,0.000000,0.000000,327019.000000,11422.000000
6.032013,1200.000000,-165.636353,6.368714,-3.147895,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,327822.000000,0.000000,0.000000,327716.000000,11446.000000
5.900748,1200.000000,-162.044769,6.249650,-3.094653,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,328288.000000,0.000000,0.000000,328182.000000,11463.000000
5.719022,1200.000000,-157.071106,6.069552,-3.048462,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,328997.000000,0.000000,0.000000,328891.000000,11488.000000
5.587880,1200.000000,-153.480881,5.935954,-3.191016,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,329470.000000,0.000000,0.000000,329364.000000,11504.000000
5.372846,1200.000000,-147.592270,5.729053,-3.097800,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,330187.000000,0.000000,0.000000,330080.000000,11529.000000
5.220539,1200.000000,-143.420151,5.592368,-3.222592,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,330663.000000,0.000000,0.000000,330556.000000,11546.000000
4.956471,1200.000000,-136.184189,5.382353,-3.673967,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,331365.000000,0.000000,0.000000,331258.000000,11570.000000
4.794568,1200.000000,-131.746277,5.237744,-3.631339,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,331826.000000,0.000000,0.000000,331719.000000,11587.000000
4.529411,1200.000000,-124.475876,5.028932,-3.323246,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,332532.000000,0.000000,0.000000,332425.000000,11612.000000
4.343412,1200.000000,-119.374321,4.879214,-3.366877,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,332997.000000,0.000000,0.000000,332890.000000,11628.000000
4.089808,1200.000000,-112.416489,4.673079,-3.507841,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,333700.000000,0.000000,0.000000,333593.000000,11653.000000
3.922381,1200.000000,-107.821754,4.536748,-3.325018,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,334165.000000,0.000000,0.000000,334057.000000,11669.000000
3.693657,1200.000000,-101.543381,4.337471,-3.166409,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,334865.000000,0.000000,0.000000,334756.000000,11694.000000
3.540588,1200.000000,-97.340797,4.208927,-3.106502,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,335340.000000,0.000000,0.000000,335231.000000,11710.000000
3.334139,1200.000000,-91.671509,4.019266,-2.854529,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,336058.000000,0.000000,0.000000,335949.000000,11734.000000
3.201598,1200.000000,-88.031212,3.912442,-2.706899,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,336538.000000,0.000000,0.000000,336429.000000,11751.000000
3.020674,1200.000000,-83.061264,3.752424,-2.689932,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,337251.000000,0.000000,0.000000,337142.000000,11775.000000
2.893346,1200.000000,-79.563087,3.646474,-2.601557,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,337708.000000,0.000000,0.000000,337599.000000,11791.000000
2.713462,1200.000000,-74.620346,3.487331,-2.795997,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,338408.000000,0.000000,0.000000,338299.000000,11816.000000
2.597692,1200.000000,-71.438919,3.387391,-2.669438,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,338878.000000,0.000000,0.000000,338769.000000,11832.000000
2.419341,1200.000000,-66.537102,3.255623,-2.182752,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,339570.000000,0.000000,0.000000,339461.000000,11857.000000
2.325211,1200.000000,-63.949783,3.171202,-2.276962,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,340038.000000,0.000000,0.000000,339929.000000,11874.000000
2.193695,1200.000000,-60.334545,3.049434,-2.141804,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,340730.000000,0.000000,0.000000,340621.000000,11898.000000
2.091601,1200.000000,-57.527878,2.973454,-2.090755,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,341201.000000,0.000000,0.000000,341092.000000,11914.000000
1.962327,1200.000000,-53.973717,2.877122,-2.046466,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,341925.000000,0.000000,0.000000,341816.000000,11939.000000
1.851441,1200.000000,-50.924900,2.818956,-1.669739,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,342398.000000,0.000000,0.000000,342289.000000,11956.000000
1.737682,1200.000000,-47.796898,2.741747,-0.854906,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,343114.000000,0.000000,0.000000,343005.000000,11980.000000
1.674365,1200.000000,-46.055794,2.690166,-0.547140,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,343585.000000,0.000000,0.000000,343476.000000,11997.000000
1.592183,1200.000000,-43.795856,2.624951,-0.280136,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,344279.000000,0.000000,0.000000,344170.000000,12022.000000
1.538554,1200.000000,-42.321041,2.587986,-0.179287,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,344743.000000,0.000000,0.000000,344634.000000,12038.000000
1.497493,1200.000000,-41.191860,2.550857,-0.091795,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,345453.000000,0.000000,0.000000,345344.000000,12063.000000
1.475997,1200.000000,-40.600677,2.534437,-0.058749,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,345921.000000,0.000000,0.000000,345812.000000,12080.000000
1.500198,1200.000000,-41.266247,2.517963,-0.030079,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,346613.000000,0.000000,0.000000,346504.000000,12105.000000
1.546925,1200.000000,-42.551266,2.510696,-0.019251,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,347074.000000,0.000000,0.000000,346965.000000,12121.000000
1.642428,1200.000000,-45.177555,2.503401,-0.009856,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,347785.000000,0.000000,0.000000,347676.000000,12145.000000
1.725600,1200.000000,-47.464657,2.500177,-0.006308,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,348253.000000,0.000000,0.000000,348144.000000,12162.000000
1.829802,1200.000000,-50.329910,2.496926,-0.003230,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,348963.000000,0.000000,0.000000,348854.000000,12186.000000
1.885316,1200.000000,-51.856319,2.495478,-0.002067,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,349443.000000,0.000000,0.000000,349334.000000,12203.000000
1.950691,1200.000000,-53.653809,2.494030,-0.001058,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,350158.000000,0.000000,0.000000,350049.000000,12228.000000
1.967101,1200.000000,-54.104980,2.486790,-0.000677,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,350622.000000,0.000000,0.000000,350513.000000,12244.000000
1.961596,1200.000000,-53.953617,2.488702,-0.000347,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,351317.000000,0.000000,0.000000,351208.000000,12269.000000
1.962695,1200.000000,-53.983845,2.482965,-0.000222,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,351792.000000,0.000000,0.000000,351683.000000,12286.000000
1.978673,1200.000000,-54.423149,2.479741,-0.000114,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,352493.000000,0.000000,0.000000,352384.000000,12311.000000
1.994580,1200.000000,-54.860481,2.476490,-0.000073,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,352964.000000,0.000000,0.000000,352855.000000,12326.000000
2.005125,1200.000000,-55.150406,2.465398,-0.000037,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,353677.000000,0.000000,0.000000,353568.000000,12351.000000
2.017905,1200.000000,-55.501766,2.460507,-0.000024,1.000000,2.000000,1.000000,0.000000,283.000000,0.000000,769.000000,354494.000000,346.000000,12.000000,354032.000000,12367.000000
2.018816,1200.000000,-55.526833,2.455590,-0.000012,1.000000,2.000000,0.000000,0.000000,283.000000,0.000000,769.000000,355881.000000,1042.000000,36.000000,354723.000000,12391.000000
2.013623,1200.000000,-55.384048,2.453431,-0.000008,1.000000,2.000000,0.000000,0.000000,283.000000,0.000000,769.000000,356824.000000,1514.000000,53.000000,355194.000000,12408.000000
2.013742,1200.000000,-55.387321,2.451246,-0.000004,1.000000,2.000000,0.000000,0.000000,283.000000,0.000000,769.000000,358224.000000,2210.000000,78.000000,355898.000000,12433.000000
2.016644,1200.000000,-55.467110,2.450289,-0.000003,1.000000,2.000000,0.000000,0.000000,283.000000,0.000000,769.000000,359185.000000,2692.000000,94.000000,356377.000000,12449.000000
2.034642,1200.000000,-55.961929,2.449306,-0.000001,1.000000,2.000000,0.000000,0.000000,283.000000,0.000000,769.000000,360577.000000,3386.000000,119.000000,357075.000000,12474.000000
2.042592,1200.000000,-56.180496,2.448896,-0.000001,1.000000,2.000000,0.000000,0.000000,283.000000,0.000000,769.000000,361493.000000,3845.000000,136.000000,357532.000000,12491.000000
2.045042,1200.000000,-56.247841,2.448459,-0.000000,1.000000,2.000000,0.000000,0.000000,283.000000,0.000000,769.000000,362906.000000,4553.000000,161.000000,358237.000000,12516.000000
2.033382,1200.000000,-55.927277,2.448268,-0.000000,1.000000,2.000000,0.000000,0.000000,283.000000,0.000000,769.000000,363861.000000,5028.000000,176.000000,358717.000000,12532.000000
2.048636,1200.000000,-56.346653,2.448076,-0.000000,1.000000,2.000000,0.000000,0.000000,283.000000,0.000000,769.000000,365275.000000,5729.000000,201.000000,359430.000000,12557.000000
2.068546,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,366202.000000,6196.000000,217.000000,359890.000000,12573.000000
