I0,I1,I2,I3,I4,I5,I6,I7
224.395401,224.077148,3.448477,224.395401,1.997414,-0.168823,0.000000,100.000000
224.395401,224.077148,3.449750,224.395401,1.997669,-0.268987,0.000000,103.000000
224.395401,224.077148,3.451088,224.395401,1.997923,0.473560,0.000000,80.000000
224.395401,224.077148,3.452418,224.395401,1.998178,-0.293570,0.000000,104.000000
224.395401,224.077148,3.453893,224.395401,1.998433,0.105543,0.000000,91.000000
224.395401,224.077148,3.455321,224.395401,1.998687,-0.128305,0.000000,100.000000
224.395401,224.077148,3.456826,224.395401,1.998942,0.017133,0.000000,94.000000
224.395401,224.077148,3.458371,224.395401,1.999197,-0.339468,0.000000,106.000000
224.395401,224.077148,3.459890,224.395401,1.999451,0.125744,0.000000,91.000000
224.395401,224.077148,3.461055,224.395401,1.999706,-0.227304,0.000000,103.000000
224.395401,224.077148,3.462461,224.395401,1.999961,0.161998,0.000000,90.000000
224.395401,224.077148,3.463845,224.395401,2.000215,0.084405,0.000000,93.000000
224.395401,224.077148,3.465380,224.395401,2.000470,0.025571,0.000000,94.000000
224.395401,224.077148,3.466866,224.395401,2.000725,-0.128495,0.000000,100.000000
224.395401,224.077148,3.468358,224.395401,2.000979,0.065810,0.000000,93.000000
224.395401,224.077148,3.469846,224.395401,2.001234,-0.005289,0.000000,96.000000
224.395401,224.077148,3.471275,224.395401,2.001488,-0.163765,0.000000,101.000000
224.395401,224.077148,3.472713,224.395401,2.001743,0.024168,0.000000,95.000000
224.395401,224.077148,3.473828,224.395401,2.001998,0.332619,0.000000,85.000000
224.395401,224.077148,3.475345,224.395401,2.002253,-0.321195,0.000000,106.000000
224.395401,224.077148,3.476890,224.395401,2.002507,-0.138179,0.000000,100.000000
224.395401,224.077148,3.478176,224.395401,2.002762,0.414382,0.000000,83.000000
224.395401,224.077148,3.479902,224.395401,2.003017,-0.159778,0.000000,101.000000
224.395401,224.077148,3.480903,224.395401,2.003271,-0.216290,0.000000,103.000000
224.395401,224.077148,3.482548,224.395401,2.003526,0.070618,0.000000,93.000000
224.395401,224.077148,3.484308,224.395401,2.003781,0.114816,0.000000,92.000000
224.395401,224.077148,3.485828,224.395401,2.004035,-0.250272,0.000000,103.000000
224.395401,224.077148,3.486574,224.395401,2.004290,0.201953,0.000000,89.000000
224.395401,224.077148,3.488257,224.395401,2.004545,0.265534,0.000000,88.000000
224.395401,224.077148,3.489745,224.395401,2.004799,-0.052427,0.000000,98.000000
224.395401,224.077148,3.491213,224.395401,2.005054,-0.126765,0.000000,100.000000
224.395401,224.077148,3.492589,224.395401,2.005309,0.296882,0.000000,87.000000
224.395401,224.077148,3.493938,224.395401,2.005563,-0.152825,0.000000,101.000000
224.395401,224.077148,3.495381,224.395401,2.005818,0.113915,0.000000,92.000000
224.395401,224.077148,3.496994,224.395401,2.006073,0.057280,0.000000,95.000000
224.395401,224.077148,3.498611,224.395401,2.006327,-0.254746,0.000000,104.000000
224.395401,224.077148,3.500164,224.395401,2.006582,0.047122,0.000000,95.000000
224.395401,224.077148,3.501408,224.395401,2.006837,0.086954,0.000000,93.000000
224.395401,224.077148,3.502949,224.395401,2.007091,0.055683,0.000000,95.000000
224.395401,224.077148,3.504473,224.395401,2.007346,0.137885,0.000000,92.000000
224.395401,224.077148,3.505738,224.395401,2.007601,-0.303429,0.000000,106.000000
224.395401,224.077148,3.506639,224.395401,2.007855,0.123938,0.000000,92.000000
224.395401,224.077148,3.507674,224.395401,2.008110,-0.040398,0.000000,98.000000
224.395401,224.077148,3.508276,224.395401,2.008365,-0.142380,0.000000,101.000000
224.395401,224.077148,3.508854,224.395401,2.008619,-0.354214,0.000000,107.000000
224.395401,224.077148,3.509958,224.395401,2.008874,-0.035339,0.000000,97.000000
224.395401,224.077148,3.511106,224.395401,2.009129,0.150814,0.000000,91.000000
224.395401,224.077148,3.512407,224.395401,2.009383,-0.092260,0.000000,100.000000
224.395401,224.077148,3.513708,224.395401,2.009638,-0.037472,0.000000,98.000000
224.395401,224.077148,3.515022,224.395401,2.009892,0.055301,0.000000,95.000000
224.395401,224.077148,3.516173,224.395401,2.010147,0.003839,0.000000,97.000000
224.395401,224.077148,3.517283,224.395401,2.010402,-0.181065,0.000000,102.000000
224.395401,224.077148,3.518366,224.395401,2.010657,0.133453,0.000000,92.000000
224.395401,224.077148,3.519216,224.395401,2.010911,-0.569578,0.000000,115.000000
224.395401,224.077148,3.520152,224.395401,2.011166,0.155966,0.000000,92.000000
224.395401,224.077148,3.520451,224.395401,2.011420,-0.108064,0.000000,100.000000
224.395401,224.077148,3.522082,224.395401,2.011675,-0.224019,0.000000,104.000000
224.395401,224.077148,3.523615,224.395401,2.011930,-0.178124,0.000000,102.000000
224.395401,224.077148,3.524992,224.395401,2.012185,0.302834,0.000000,87.000000
224.395401,224.077148,3.526400,224.395401,2.012439,0.023548,0.000000,97.000000
224.395401,224.077148,3.527719,224.395401,2.012694,-0.049164,0.000000,98.000000
224.395401,224.077148,3.528994,224.395401,2.012949,0.032964,0.000000,96.000000
224.395401,224.077148,3.530424,224.395401,2.013203,0.122755,0.000000,93.000000
224.395401,224.077148,3.531849,224.395401,2.013458,-0.171895,0.000000,103.000000
224.395401,224.077148,3.533224,224.395401,2.013712,0.171069,0.000000,92.000000
224.395401,224.077148,3.534500,224.395401,2.013967,0.201693,0.000000,90.000000
