I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
0.000000,-20.432703,215.746292,215.463867,0.000000,0.000000,0.000000,131296.000000,75552.000000,30898.000000,2513.000000,925.000000,67.000000,199.000000,43317.000000,31977.000000
0.000000,-20.436691,215.746292,215.463867,0.000000,0.000000,0.000000,131306.000000,75552.000000,30898.000000,2513.000000,925.000000,67.000000,64.000000,43341.000000,31993.000000
0.000000,-20.442892,215.746292,215.463867,0.000000,0.000000,0.000000,131444.000000,75682.000000,30898.000000,2517.000000,925.000000,64.000000,64.000000,43370.000000,32016.000000
0.000000,-20.449669,215.746292,215.463867,0.000000,0.000000,0.000000,131465.000000,75682.000000,30898.000000,2517.000000,925.000000,65.000000,67.000000,43392.000000,32031.000000
0.000000,-20.449886,215.746292,215.463867,0.000000,0.000000,0.000000,131554.000000,75745.000000,30898.000000,2520.000000,925.000000,133.000000,67.000000,43423.000000,32055.000000
0.000000,-20.442511,215.746292,215.463867,0.000000,0.000000,0.000000,131629.000000,75818.000000,30898.000000,2524.000000,925.000000,64.000000,67.000000,43441.000000,32071.000000
0.000000,-20.435106,215.746292,215.463867,0.000000,0.000000,0.000000,131634.000000,75818.000000,30898.000000,2524.000000,925.000000,64.000000,67.000000,43477.000000,32095.000000
0.000000,-20.431828,215.746292,215.463867,0.000000,0.000000,0.000000,131784.000000,75818.000000,31028.000000,2524.000000,928.000000,67.000000,199.000000,43498.000000,32106.000000
0.000000,-20.435133,215.746292,215.463867,0.000000,0.000000,0.000000,131929.000000,75949.000000,31028.000000,2528.000000,928.000000,64.000000,64.000000,43526.000000,32129.000000
0.000000,-20.431856,215.746292,215.463867,0.000000,0.000000,0.000000,131940.000000,75949.000000,31028.000000,2528.000000,928.000000,65.000000,64.000000,43550.000000,32144.000000
0.000000,-20.428549,215.746292,215.463867,0.000000,0.000000,0.000000,131968.000000,75949.000000,31028.000000,2528.000000,928.000000,67.000000,67.000000,43582.000000,32168.000000
0.000000,-20.433685,215.746292,215.463867,0.000000,0.000000,0.000000,131968.000000,75949.000000,31028.000000,2528.000000,928.000000,67.000000,67.000000,43606.000000,32184.000000
0.000000,-20.429697,215.746292,215.463867,0.000000,0.000000,0.000000,132241.000000,76081.000000,31158.000000,2532.000000,932.000000,64.000000,199.000000,43635.000000,32202.000000
0.000000,-20.427921,215.746292,215.463867,0.000000,0.000000,0.000000,132250.000000,76081.000000,31158.000000,2532.000000,932.000000,64.000000,64.000000,43658.000000,32218.000000
0.000000,-20.431774,215.746292,215.463867,0.000000,0.000000,0.000000,132269.000000,76081.000000,31158.000000,2532.000000,932.000000,107.000000,64.000000,43692.000000,32242.000000
0.000000,-20.429451,215.746292,215.463867,0.000000,0.000000,0.000000,132285.000000,76081.000000,31158.000000,2532.000000,932.000000,107.000000,67.000000,43715.000000,32258.000000
0.000000,-20.427074,215.746292,215.463867,0.000000,0.000000,0.000000,132425.000000,76210.000000,31158.000000,2536.000000,932.000000,64.000000,67.000000,43745.000000,32281.000000
0.000000,-20.432621,215.746292,215.463867,0.000000,0.000000,0.000000,132425.000000,76210.000000,31158.000000,2536.000000,932.000000,64.000000,67.000000,43769.000000,32296.000000
0.000000,-20.435625,215.746292,215.463867,0.000000,0.000000,0.000000,132433.000000,76210.000000,31158.000000,2536.000000,932.000000,64.000000,67.000000,43805.000000,32320.000000
0.000000,-20.437811,215.746292,215.463867,0.000000,0.000000,0.000000,132578.000000,76210.000000,31290.000000,2536.000000,936.000000,65.000000,64.000000,43828.000000,32330.000000
0.000000,-20.438795,215.746292,215.463867,0.000000,0.000000,0.000000,132589.000000,76210.000000,31290.000000,2536.000000,936.000000,67.000000,64.000000,43863.000000,32354.000000
0.000000,-20.434505,215.746292,215.463867,0.000000,0.000000,0.000000,132607.000000,76210.000000,31290.000000,2536.000000,936.000000,67.000000,65.000000,43884.000000,32370.000000
0.000000,-20.440571,215.746292,215.463867,0.000000,0.000000,0.000000,132747.000000,76343.000000,31290.000000,2539.000000,936.000000,199.000000,67.000000,43912.000000,32393.000000
0.000000,-20.442373,215.746292,215.463867,0.000000,0.000000,0.000000,132747.000000,76343.000000,31290.000000,2539.000000,936.000000,199.000000,67.000000,43936.000000,32409.000000
0.000000,-20.435024,215.746292,215.463867,0.000000,0.000000,0.000000,132760.000000,76343.000000,31290.000000,2539.000000,936.000000,64.000000,67.000000,43971.000000,32433.000000
0.000000,-20.431774,215.746292,215.463867,0.000000,0.000000,0.000000,132899.000000,76343.000000,31421.000000,2539.000000,939.000000,65.000000,199.000000,43995.000000,32444.000000
0.000000,-20.435133,215.746292,215.463867,0.000000,0.000000,0.000000,132911.000000,76343.000000,31421.000000,2539.000000,939.000000,67.000000,64.000000,44031.000000,32467.000000
0.000000,-20.437456,215.746292,215.463867,0.000000,0.000000,0.000000,132917.000000,76343.000000,31421.000000,2539.000000,939.000000,67.000000,64.000000,44055.000000,32483.000000
0.000000,-20.444178,215.746292,215.463867,0.000000,0.000000,0.000000,132936.000000,76343.000000,31421.000000,2539.000000,939.000000,67.000000,67.000000,44090.000000,32507.000000
0.000000,-20.443985,215.746292,215.463867,0.000000,0.000000,0.000000,132936.000000,76343.000000,31421.000000,2539.000000,939.000000,67.000000,67.000000,44114.000000,32523.000000
0.000000,-20.436035,215.746292,215.463867,0.000000,0.000000,0.000000,132947.000000,76343.000000,31421.000000,2539.000000,939.000000,67.000000,67.000000,44148.000000,32547.000000
0.000000,-20.432510,215.746292,215.463867,0.000000,0.000000,0.000000,133211.000000,76474.000000,31551.000000,2542.000000,943.000000,199.000000,199.000000,44165.000000,32558.000000
0.000000,-20.440325,215.746292,215.463867,0.000000,0.000000,0.000000,133226.000000,76474.000000,31551.000000,2542.000000,943.000000,64.000000,64.000000,44199.000000,32581.000000
0.000000,-20.435625,215.746292,215.463867,0.000000,0.000000,0.000000,133237.000000,76474.000000,31551.000000,2542.000000,943.000000,65.000000,65.000000,44223.000000,32597.000000
0.000000,-20.435625,215.746292,215.463867,0.000000,0.000000,0.000000,133251.000000,76474.000000,31551.000000,2542.000000,943.000000,67.000000,67.000000,44258.000000,32621.000000
0.000000,-20.432211,215.746292,215.463867,0.000000,0.000000,0.000000,133251.000000,76474.000000,31551.000000,2542.000000,943.000000,67.000000,67.000000,44282.000000,32637.000000
0.000000,-20.434397,215.746292,215.463867,0.000000,0.000000,0.000000,133266.000000,76474.000000,31551.000000,2542.000000,943.000000,67.000000,67.000000,44318.000000,32660.000000
0.000000,-20.431309,215.746292,215.463867,0.000000,0.000000,0.000000,133547.000000,76603.000000,31683.000000,2547.000000,946.000000,64.000000,199.000000,44332.000000,32672.000000
0.000000,-20.428223,215.746292,215.463867,0.000000,0.000000,0.000000,133709.000000,76738.000000,31683.000000,2552.000000,946.000000,96.000000,64.000000,44357.000000,32696.000000
0.000000,-20.433439,215.746292,215.463867,0.000000,0.000000,0.000000,133719.000000,76738.000000,31683.000000,2552.000000,946.000000,96.000000,65.000000,44380.000000,32711.000000
0.000000,-20.429533,215.746292,215.463867,0.000000,0.000000,0.000000,133737.000000,76738.000000,31683.000000,2552.000000,946.000000,99.000000,67.000000,44416.000000,32735.000000
0.000000,-20.433413,215.746292,215.463867,0.000000,0.000000,0.000000,133737.000000,76738.000000,31683.000000,2552.000000,946.000000,99.000000,67.000000,44440.000000,32750.000000
0.000000,-20.435133,215.746292,215.463867,0.000000,0.000000,0.000000,133747.000000,76738.000000,31683.000000,2552.000000,946.000000,99.000000,67.000000,44476.000000,32774.000000
0.000000,-20.431856,215.746292,215.463867,0.000000,0.000000,0.000000,134028.000000,76867.000000,31814.000000,2556.000000,950.000000,64.000000,64.000000,44490.000000,32786.000000
0.000000,-20.428549,215.746292,215.463867,0.000000,0.000000,0.000000,134036.000000,76867.000000,31814.000000,2556.000000,950.000000,65.000000,64.000000,44525.000000,32810.000000
0.000000,-20.439314,215.746292,215.463867,0.000000,0.000000,0.000000,134049.000000,76867.000000,31814.000000,2556.000000,950.000000,67.000000,65.000000,44548.000000,32825.000000
0.000000,-20.433140,215.746292,215.463867,0.000000,0.000000,0.000000,134170.000000,76970.000000,31814.000000,2558.000000,950.000000,133.000000,67.000000,44576.000000,32848.000000
0.000000,-20.430407,215.746292,215.463867,0.000000,0.000000,0.000000,134197.000000,76997.000000,31814.000000,2559.000000,950.000000,199.000000,67.000000,44599.000000,32864.000000
0.000000,-20.432428,215.746292,215.463867,0.000000,0.000000,0.000000,134215.000000,76997.000000,31814.000000,2559.000000,950.000000,96.000000,67.000000,44633.000000,32888.000000
0.000000,-20.436501,215.746292,215.463867,0.000000,0.000000,0.000000,134363.000000,76997.000000,31945.000000,2559.000000,956.000000,99.000000,199.000000,44656.000000,32900.000000
0.000000,-20.431417,215.746292,215.463867,0.000000,0.000000,0.000000,134511.000000,77127.000000,31945.000000,2565.000000,956.000000,199.000000,64.000000,44684.000000,32924.000000
0.000000,-20.435762,215.746292,215.463867,0.000000,0.000000,0.000000,134528.000000,77127.000000,31945.000000,2565.000000,956.000000,96.000000,65.000000,44706.000000,32939.000000
0.000000,-20.435736,215.746292,215.463867,0.000000,0.000000,0.000000,134544.000000,77127.000000,31945.000000,2565.000000,956.000000,99.000000,67.000000,44742.000000,32963.000000
0.000000,-20.432293,215.746292,215.463867,0.000000,0.000000,0.000000,134544.000000,77127.000000,31945.000000,2565.000000,956.000000,99.000000,67.000000,44765.000000,32979.000000
0.000000,-20.428823,215.746292,215.463867,0.000000,0.000000,0.000000,134551.000000,77127.000000,31945.000000,2565.000000,956.000000,99.000000,67.000000,44801.000000,33002.000000
0.000000,-20.427294,215.746292,215.463867,0.000000,0.000000,0.000000,134692.000000,77127.000000,32074.000000,2565.000000,960.000000,99.000000,199.000000,44824.000000,33014.000000
0.000000,-20.425762,215.746292,215.463867,0.000000,0.000000,0.000000,134833.000000,77257.000000,32074.000000,2568.000000,960.000000,199.000000,64.000000,44853.000000,33037.000000
0.000000,-20.430681,215.746292,215.463867,0.000000,0.000000,0.000000,134858.000000,77257.000000,32074.000000,2568.000000,960.000000,67.000000,64.000000,44874.000000,33053.000000
0.000000,-20.433468,215.746292,215.463867,0.000000,0.000000,0.000000,134874.000000,77257.000000,32074.000000,2568.000000,960.000000,67.000000,67.000000,44909.000000,33077.000000
0.000000,-20.436255,215.746292,215.463867,0.000000,0.000000,0.000000,134874.000000,77257.000000,32074.000000,2568.000000,960.000000,67.000000,67.000000,44933.000000,33093.000000
0.000000,-20.448221,215.746292,215.463867,0.000000,0.000000,0.000000,134883.000000,77257.000000,32074.000000,2568.000000,960.000000,67.000000,67.000000,44969.000000,33116.000000
0.000000,-20.441309,215.746292,215.463867,0.000000,0.000000,0.000000,135018.000000,77388.000000,32074.000000,2572.000000,960.000000,199.000000,67.000000,44987.000000,33131.000000
0.000000,-20.439970,215.746292,215.463867,0.000000,0.000000,0.000000,135162.000000,77388.000000,32204.000000,2572.000000,963.000000,64.000000,199.000000,45021.000000,33151.000000
0.000000,-20.435352,215.746292,215.463867,0.000000,0.000000,0.000000,135168.000000,77388.000000,32204.000000,2572.000000,963.000000,65.000000,64.000000,45045.000000,33167.000000
0.000000,-20.430708,215.746292,215.463867,0.000000,0.000000,0.000000,135177.000000,77388.000000,32204.000000,2572.000000,963.000000,67.000000,72.000000,45080.000000,33191.000000
0.000000,-20.428686,215.746292,215.463867,0.000000,0.000000,0.000000,135177.000000,77388.000000,32204.000000,2572.000000,963.000000,67.000000,72.000000,45103.000000,33206.000000
0.000000,-20.433222,215.746292,215.463867,0.000000,0.000000,0.000000,135184.000000,77388.000000,32204.000000,2572.000000,963.000000,67.000000,72.000000,45139.000000,33230.000000
0.000000,-20.430489,215.746292,215.463867,0.000000,0.000000,0.000000,135209.000000,77388.000000,32204.000000,2572.000000,963.000000,67.000000,75.000000,45163.000000,33246.000000
0.000000,-20.427731,215.746292,215.463867,0.000000,0.000000,0.000000,135485.000000,77522.000000,32337.000000,2576.000000,967.000000,199.000000,64.000000,45191.000000,33265.000000
0.000000,-20.426500,215.746292,215.463867,0.000000,0.000000,0.000000,135493.000000,77522.000000,32337.000000,2576.000000,967.000000,64.000000,64.000000,45215.000000,33280.000000
0.000000,-20.430872,215.746292,215.463867,0.000000,0.000000,0.000000,135517.000000,77522.000000,32337.000000,2576.000000,967.000000,67.000000,67.000000,45248.000000,33303.000000
0.000000,-20.428795,215.746292,215.463867,0.000000,0.000000,0.000000,135517.000000,77522.000000,32337.000000,2576.000000,967.000000,67.000000,67.000000,45272.000000,33319.000000
0.000000,-20.432293,215.746292,215.463867,0.000000,0.000000,0.000000,135532.000000,77522.000000,32337.000000,2576.000000,967.000000,67.000000,67.000000,45306.000000,33343.000000
0.000000,-20.429806,215.746292,215.463867,0.000000,0.000000,0.000000,135800.000000,77653.000000,32467.000000,2579.000000,971.000000,199.000000,64.000000,45322.000000,33355.000000
0.000000,-20.433905,215.746292,215.463867,0.000000,0.000000,0.000000,135812.000000,77653.000000,32467.000000,2579.000000,971.000000,64.000000,64.000000,45357.000000,33378.000000
0.000000,-20.443167,215.746292,215.463867,0.000000,0.000000,0.000000,135824.000000,77653.000000,32467.000000,2579.000000,971.000000,65.000000,65.000000,45380.000000,33393.000000
0.000000,-20.442101,215.746292,215.463867,0.000000,0.000000,0.000000,135837.000000,77653.000000,32467.000000,2579.000000,971.000000,67.000000,67.000000,45416.000000,33418.000000
0.000000,-20.436882,215.746292,215.463867,0.000000,0.000000,0.000000,135837.000000,77653.000000,32467.000000,2579.000000,971.000000,67.000000,67.000000,45439.000000,33433.000000
0.000000,-20.431664,215.746292,215.463867,0.000000,0.000000,0.000000,135845.000000,77653.000000,32467.000000,2579.000000,971.000000,67.000000,67.000000,45475.000000,33457.000000
0.000000,-20.434942,215.746292,215.463867,0.000000,0.000000,0.000000,135990.000000,77653.000000,32598.000000,2579.000000,975.000000,67.000000,199.000000,45499.000000,33469.000000
0.000000,-20.440817,215.746292,215.463867,0.000000,0.000000,0.000000,136131.000000,77783.000000,32598.000000,2583.000000,975.000000,64.000000,64.000000,45526.000000,33492.000000
0.000000,-20.435953,215.746292,215.463867,0.000000,0.000000,0.000000,136140.000000,77783.000000,32598.000000,2583.000000,975.000000,64.000000,64.000000,45549.000000,33508.000000
0.000000,-20.431091,215.746292,215.463867,0.000000,0.000000,0.000000,136155.000000,77783.000000,32598.000000,2583.000000,975.000000,65.000000,67.000000,45582.000000,33532.000000
0.000000,-20.428932,215.746292,215.463867,0.000000,0.000000,0.000000,136155.000000,77783.000000,32598.000000,2583.000000,975.000000,65.000000,67.000000,45606.000000,33548.000000
0.000000,-20.426773,215.746292,215.463867,0.000000,0.000000,0.000000,136169.000000,77783.000000,32598.000000,2583.000000,975.000000,67.000000,67.000000,45642.000000,33570.000000
0.000000,-20.425817,215.746292,215.463867,0.000000,0.000000,0.000000,136315.000000,77913.000000,32598.000000,2587.000000,975.000000,64.000000,67.000000,45659.000000,33586.000000
0.000000,-20.424833,215.746292,215.463867,0.000000,0.000000,0.000000,136458.000000,77913.000000,32730.000000,2587.000000,979.000000,64.000000,64.000000,45694.000000,33605.000000
0.000000,-20.424425,215.746292,215.463867,0.000000,0.000000,0.000000,136474.000000,77913.000000,32730.000000,2587.000000,979.000000,67.000000,64.000000,45717.000000,33621.000000
0.000000,-20.428768,215.746292,215.463867,0.000000,0.000000,0.000000,136483.000000,77913.000000,32730.000000,2587.000000,979.000000,67.000000,65.000000,45753.000000,33645.000000
0.000000,-20.432838,215.746292,215.463867,0.000000,0.000000,0.000000,136483.000000,77913.000000,32730.000000,2587.000000,979.000000,67.000000,65.000000,45777.000000,33661.000000
0.000000,-20.429178,215.746292,215.463867,0.000000,0.000000,0.000000,136494.000000,77913.000000,32730.000000,2587.000000,979.000000,67.000000,67.000000,45812.000000,33684.000000
0.000000,-20.427567,215.746292,215.463867,0.000000,0.000000,0.000000,136650.000000,78044.000000,32730.000000,2591.000000,979.000000,65.000000,67.000000,45826.000000,33700.000000
0.000000,-20.430681,215.746292,215.463867,0.000000,0.000000,0.000000,136788.000000,78044.000000,32862.000000,2591.000000,982.000000,67.000000,199.000000,45860.000000,33719.000000
0.000000,-20.435244,215.746292,215.463867,0.000000,0.000000,0.000000,136894.000000,78131.000000,32862.000000,2594.000000,982.000000,133.000000,64.000000,45880.000000,33735.000000
0.000000,-20.430653,215.746292,215.463867,0.000000,0.000000,0.000000,136955.000000,78174.000000,32862.000000,2597.000000,982.000000,65.000000,65.000000,45913.000000,33758.000000
0.000000,-20.428631,215.746292,215.463867,0.000000,0.000000,0.000000,136955.000000,78174.000000,32862.000000,2597.000000,982.000000,65.000000,65.000000,45937.000000,33774.000000
0.000000,-20.433167,215.746292,215.463867,0.000000,0.000000,0.000000,136976.000000,78174.000000,32862.000000,2597.000000,982.000000,67.000000,75.000000,45973.000000,33798.000000
0.000000,-20.437019,215.746292,215.463867,0.000000,0.000000,0.000000,137122.000000,78305.000000,32862.000000,2600.000000,982.000000,199.000000,75.000000,45989.000000,33814.000000
0.000000,-20.438330,215.746292,215.463867,0.000000,0.000000,0.000000,137264.000000,78305.000000,32994.000000,2600.000000,986.000000,64.000000,199.000000,46024.000000,33833.000000
0.000000,-20.446363,215.746292,215.463867,0.000000,0.000000,0.000000,137333.000000,78347.000000,32994.000000,2602.000000,986.000000,133.000000,64.000000,46042.000000,33848.000000
0.000000,-20.437483,215.746292,215.463867,0.000000,0.000000,0.000000,137454.000000,78438.000000,32994.000000,2606.000000,986.000000,99.000000,65.000000,46069.000000,33872.000000
0.000000,-20.440134,215.746292,215.463867,0.000000,0.000000,0.000000,137454.000000,78438.000000,32994.000000,2606.000000,986.000000,99.000000,65.000000,46093.000000,33888.000000
0.000000,-20.433659,215.746292,215.463867,0.000000,0.000000,0.000000,137464.000000,78438.000000,32994.000000,2606.000000,986.000000,99.000000,67.000000,46128.000000,33912.000000
0.000000,-20.430790,215.746292,215.463867,0.000000,0.000000,0.000000,137629.000000,78571.000000,32994.000000,2610.000000,986.000000,99.000000,67.000000,46141.000000,33928.000000
0.000000,-20.427895,215.746292,215.463867,0.000000,0.000000,0.000000,137903.000000,78700.000000,33125.000000,2614.000000,989.000000,64.000000,199.000000,46170.000000,33946.000000
0.000000,-20.438822,215.746292,215.463867,0.000000,0.000000,0.000000,137916.000000,78700.000000,33125.000000,2614.000000,989.000000,97.000000,64.000000,46194.000000,33962.000000
0.000000,-20.432838,215.746292,215.463867,0.000000,0.000000,0.000000,137983.000000,78739.000000,33125.000000,2615.000000,989.000000,231.000000,64.000000,46223.000000,33985.000000
0.000000,-20.430216,215.746292,215.463867,0.000000,0.000000,0.000000,138170.000000,78895.000000,33125.000000,2621.000000,989.000000,133.000000,64.000000,46233.000000,34001.000000
0.000000,-20.427567,215.746292,215.463867,0.000000,0.000000,0.000000,138248.000000,78963.000000,33125.000000,2625.000000,989.000000,199.000000,67.000000,46263.000000,34024.000000
0.000000,-20.431992,215.746292,215.463867,0.000000,0.000000,0.000000,138282.000000,78963.000000,33125.000000,2625.000000,989.000000,99.000000,67.000000,46284.000000,34040.000000
0.000000,-20.428659,215.746292,215.463867,0.000000,0.000000,0.000000,138421.000000,78963.000000,33256.000000,2625.000000,994.000000,99.000000,199.000000,46320.000000,34060.000000
0.000000,-20.433767,215.746292,215.463867,0.000000,0.000000,0.000000,138568.000000,79096.000000,33256.000000,2629.000000,994.000000,97.000000,64.000000,46332.000000,34076.000000
0.000000,-20.429752,215.746292,215.463867,0.000000,0.000000,0.000000,138724.000000,79225.000000,33256.000000,2634.000000,994.000000,64.000000,64.000000,46357.000000,34099.000000
0.000000,-20.433577,215.746292,215.463867,0.000000,0.000000,0.000000,138725.000000,79225.000000,33256.000000,2634.000000,994.000000,64.000000,64.000000,46381.000000,34114.000000
0.000000,-20.440981,215.746292,215.463867,0.000000,0.000000,0.000000,138742.000000,79225.000000,33256.000000,2634.000000,994.000000,96.000000,67.000000,46416.000000,34138.000000
0.000000,-20.436090,215.746292,215.463867,0.000000,0.000000,0.000000,138759.000000,79225.000000,33256.000000,2634.000000,994.000000,99.000000,67.000000,46439.000000,34154.000000
0.000000,-20.448139,215.746292,215.463867,0.000000,0.000000,0.000000,138906.000000,79225.000000,33386.000000,2634.000000,998.000000,99.000000,199.000000,46473.000000,34174.000000
0.000000,-20.441254,215.746292,215.463867,0.000000,0.000000,0.000000,139052.000000,79360.000000,33386.000000,2637.000000,998.000000,97.000000,64.000000,46485.000000,34190.000000
0.000000,-20.440926,215.746292,215.463867,0.000000,0.000000,0.000000,139070.000000,79360.000000,33386.000000,2637.000000,998.000000,99.000000,64.000000,46524.000000,34213.000000
0.000000,-20.448248,215.746292,215.463867,0.000000,0.000000,0.000000,139070.000000,79360.000000,33386.000000,2637.000000,998.000000,99.000000,64.000000,46548.000000,34229.000000
0.000000,-20.450815,215.746292,215.463867,0.000000,0.000000,0.000000,139085.000000,79360.000000,33386.000000,2637.000000,998.000000,99.000000,67.000000,46583.000000,34252.000000
0.000000,-20.455379,215.746292,215.463867,0.000000,0.000000,0.000000,139257.000000,79493.000000,33386.000000,2641.000000,998.000000,99.000000,67.000000,46596.000000,34268.000000
0.000000,-20.443003,215.746292,215.463867,0.000000,0.000000,0.000000,139701.000000,79756.000000,33517.000000,2648.000000,1002.000000,99.000000,199.000000,46606.000000,34287.000000
0.000000,-20.444122,215.746292,215.463867,0.000000,0.000000,0.000000,139859.000000,79887.000000,33517.000000,2652.000000,1002.000000,96.000000,64.000000,46625.000000,34303.000000
0.000000,-20.436117,215.746292,215.463867,0.000000,0.000000,0.000000,139890.000000,79887.000000,33517.000000,2652.000000,1002.000000,99.000000,65.000000,46659.000000,34327.000000
0.000000,-20.439177,215.746292,215.463867,0.000000,0.000000,0.000000,140031.000000,80019.000000,33517.000000,2655.000000,1002.000000,64.000000,65.000000,46676.000000,34343.000000
0.000000,-20.438658,215.746292,215.463867,0.000000,0.000000,0.000000,140065.000000,80019.000000,33517.000000,2655.000000,1002.000000,99.000000,67.000000,46704.000000,34367.000000
0.000000,-20.434397,215.746292,215.463867,0.000000,0.000000,0.000000,140238.000000,80150.000000,33517.000000,2660.000000,1002.000000,99.000000,67.000000,46716.000000,34382.000000
0.000000,-20.442320,215.746292,215.463867,0.000000,0.000000,0.000000,140681.000000,80416.000000,33648.000000,2668.000000,1005.000000,33.000000,199.000000,46726.000000,34401.000000
0.000000,-20.437046,215.746292,215.463867,0.000000,0.000000,0.000000,140845.000000,80547.000000,33648.000000,2672.000000,1005.000000,96.000000,64.000000,46742.000000,34417.000000
0.000000,-20.436527,215.746292,215.463867,0.000000,0.000000,0.000000,140857.000000,80547.000000,33648.000000,2672.000000,1005.000000,97.000000,64.000000,46780.000000,34441.000000
0.000000,-20.438467,215.746292,215.463867,0.000000,0.000000,0.000000,140857.000000,80547.000000,33648.000000,2672.000000,1005.000000,97.000000,64.000000,46804.000000,34457.000000
0.000000,-20.443958,215.746292,215.463867,0.000000,0.000000,0.000000,140880.000000,80547.000000,33648.000000,2672.000000,1005.000000,99.000000,67.000000,46837.000000,34480.000000
0.000000,-20.450434,215.746292,215.463867,0.000000,0.000000,0.000000,141065.000000,80693.000000,33648.000000,2678.000000,1005.000000,133.000000,67.000000,46845.000000,34496.000000
0.000000,-20.456936,215.746292,215.463867,0.000000,0.000000,0.000000,141370.000000,80943.000000,33648.000000,2685.000000,1005.000000,99.000000,67.000000,46857.000000,34520.000000
0.000000,-20.447620,215.746292,215.463867,0.000000,0.000000,0.000000,141668.000000,81074.000000,33782.000000,2690.000000,1008.000000,99.000000,199.000000,46869.000000,34531.000000
0.000000,-20.438276,215.746292,215.463867,0.000000,0.000000,0.000000,141912.000000,81261.000000,33782.000000,2699.000000,1008.000000,133.000000,64.000000,46890.000000,34554.000000
0.000000,-20.434124,215.746292,215.463867,0.000000,0.000000,0.000000,142098.000000,81418.000000,33782.000000,2706.000000,1008.000000,133.000000,64.000000,46898.000000,34570.000000
0.000000,-20.429970,215.746292,215.463867,0.000000,0.000000,0.000000,142153.000000,81467.000000,33782.000000,2709.000000,1008.000000,135.000000,65.000000,46930.000000,34594.000000
0.000000,-20.440325,215.746292,215.463867,0.000000,0.000000,0.000000,142327.000000,81597.000000,33782.000000,2712.000000,1008.000000,199.000000,67.000000,46943.000000,34610.000000
0.000000,-20.439369,215.746292,215.463867,0.000000,0.000000,0.000000,142523.000000,81727.000000,33782.000000,2716.000000,1008.000000,99.000000,67.000000,46961.000000,34633.000000
0.000000,-20.440516,215.746292,215.463867,0.000000,0.000000,0.000000,142824.000000,81859.000000,33913.000000,2720.000000,1011.000000,99.000000,199.000000,46971.000000,34645.000000
0.000000,-20.433905,215.746292,215.463867,0.000000,0.000000,0.000000,143136.000000,82125.000000,33913.000000,2728.000000,1011.000000,96.000000,64.000000,46983.000000,34668.000000
0.000000,-20.443167,215.746292,215.463867,0.000000,0.000000,0.000000,143304.000000,82259.000000,33913.000000,2734.000000,1011.000000,33.000000,64.000000,46990.000000,34684.000000
0.000000,-20.441116,215.746292,215.463867,0.000000,0.000000,0.000000,143469.000000,82393.000000,33913.000000,2739.000000,1011.000000,96.000000,65.000000,47012.000000,34708.000000
0.000000,-20.436172,215.746292,215.463867,0.000000,0.000000,0.000000,143489.000000,82393.000000,33913.000000,2739.000000,1011.000000,99.000000,67.000000,47032.000000,34724.000000
0.000000,-20.435982,215.746292,215.463867,0.000000,0.000000,0.000000,143663.000000,82525.000000,33913.000000,2742.000000,1011.000000,99.000000,67.000000,47057.000000,34747.000000
0.000000,-20.438084,215.746292,215.463867,0.000000,0.000000,0.000000,143964.000000,82654.000000,34046.000000,2747.000000,1015.000000,99.000000,199.000000,47067.000000,34758.000000
0.000000,-20.444588,215.746292,215.463867,0.000000,0.000000,0.000000,144270.000000,82920.000000,34046.000000,2754.000000,1015.000000,231.000000,64.000000,47083.000000,34782.000000
0.000000,-20.438686,215.746292,215.463867,0.000000,0.000000,0.000000,144293.000000,82920.000000,34046.000000,2754.000000,1015.000000,99.000000,64.000000,47103.000000,34797.000000
0.000000,-20.438385,215.746292,215.463867,0.000000,0.000000,0.000000,144606.000000,83179.000000,34046.000000,2762.000000,1015.000000,96.000000,65.000000,47115.000000,34820.000000
0.000000,-20.434204,215.746292,215.463867,0.000000,0.000000,0.000000,144781.000000,83314.000000,34046.000000,2767.000000,1015.000000,33.000000,67.000000,47123.000000,34836.000000
0.000000,-20.440380,215.746292,215.463867,0.000000,0.000000,0.000000,144977.000000,83451.000000,34046.000000,2774.000000,1015.000000,103.000000,67.000000,47145.000000,34860.000000
0.000000,-20.435625,215.746292,215.463867,0.000000,0.000000,0.000000,145258.000000,83585.000000,34177.000000,2777.000000,1019.000000,16417.000000,199.000000,47159.000000,34872.000000
0.000000,-20.430872,215.746292,215.463867,0.000000,0.000000,0.000000,145381.000000,83687.000000,34177.000000,2781.000000,1019.000000,133.000000,64.000000,47187.000000,34896.000000
0.000000,-20.428795,215.746292,215.463867,0.000000,0.000000,0.000000,145547.000000,83821.000000,34177.000000,2787.000000,1019.000000,133.000000,64.000000,47199.000000,34911.000000
0.000000,-20.432293,215.746292,215.463867,0.000000,0.000000,0.000000,145766.000000,83987.000000,34177.000000,2796.000000,1019.000000,99.000000,65.000000,47218.000000,34934.000000
0.000000,-20.429806,215.746292,215.463867,0.000000,0.000000,0.000000,145941.000000,84119.000000,34177.000000,2801.000000,1019.000000,99.000000,67.000000,47225.000000,34950.000000
0.000000,-20.427294,215.746292,215.411850,0.000000,0.000000,0.000000,146089.000000,84252.000000,34177.000000,2805.000000,1019.000000,32.000000,67.000000,47252.000000,34974.000000
